0;Fuerzas Militares;02;SUBOFICIALES DE LAS FUERZAS MILITARES;021;Suboficiales de las Fuerzas Militares;0210;Suboficiales de las Fuerzas Militares;0210001;Aerotécnico de la fuerza aérea    
0;Fuerzas Militares;02;SUBOFICIALES DE LAS FUERZAS MILITARES;021;Suboficiales de las Fuerzas Militares;0210;Suboficiales de las Fuerzas Militares;0210002;Cabo primero de infantería de marina
0;Fuerzas Militares;02;SUBOFICIALES DE LAS FUERZAS MILITARES;021;Suboficiales de las Fuerzas Militares;0210;Suboficiales de las Fuerzas Militares;0210003;Cabo primero del ejército nacional 
0;Fuerzas Militares;02;SUBOFICIALES DE LAS FUERZAS MILITARES;021;Suboficiales de las Fuerzas Militares;0210;Suboficiales de las Fuerzas Militares;0210004;Cabo segundo de infantería de marina
0;Fuerzas Militares;02;SUBOFICIALES DE LAS FUERZAS MILITARES;021;Suboficiales de las Fuerzas Militares;0210;Suboficiales de las Fuerzas Militares;0210005;Cabo segundo del ejército nacional 
0;Fuerzas Militares;02;SUBOFICIALES DE LAS FUERZAS MILITARES;021;Suboficiales de las Fuerzas Militares;0210;Suboficiales de las Fuerzas Militares;0210006;Cabo tercero de infantería de marina
0;Fuerzas Militares;02;SUBOFICIALES DE LAS FUERZAS MILITARES;021;Suboficiales de las Fuerzas Militares;0210;Suboficiales de las Fuerzas Militares;0210007;Cabo tercero del ejército nacional
0;Fuerzas Militares;02;SUBOFICIALES DE LAS FUERZAS MILITARES;021;Suboficiales de las Fuerzas Militares;0210;Suboficiales de las Fuerzas Militares;0210008;Contramaestre de marina
0;Fuerzas Militares;02;SUBOFICIALES DE LAS FUERZAS MILITARES;021;Suboficiales de las Fuerzas Militares;0210;Suboficiales de las Fuerzas Militares;0210009;Contramaestre militar
0;Fuerzas Militares;02;SUBOFICIALES DE LAS FUERZAS MILITARES;021;Suboficiales de las Fuerzas Militares;0210;Suboficiales de las Fuerzas Militares;0210010;Marinero primero de la armada nacional
0;Fuerzas Militares;02;SUBOFICIALES DE LAS FUERZAS MILITARES;021;Suboficiales de las Fuerzas Militares;0210;Suboficiales de las Fuerzas Militares;0210011;Marinero segundo de la armada nacional
0;Fuerzas Militares;02;SUBOFICIALES DE LAS FUERZAS MILITARES;021;Suboficiales de las Fuerzas Militares;0210;Suboficiales de las Fuerzas Militares;0210012;Sargento del ejercito
0;Fuerzas Militares;02;SUBOFICIALES DE LAS FUERZAS MILITARES;021;Suboficiales de las Fuerzas Militares;0210;Suboficiales de las Fuerzas Militares;0210013;Sargento mayor de comando conjunto de infantería de marina
0;Fuerzas Militares;02;SUBOFICIALES DE LAS FUERZAS MILITARES;021;Suboficiales de las Fuerzas Militares;0210;Suboficiales de las Fuerzas Militares;0210014;Sargento mayor de comando conjunto del ejército nacional 
0;Fuerzas Militares;02;SUBOFICIALES DE LAS FUERZAS MILITARES;021;Suboficiales de las Fuerzas Militares;0210;Suboficiales de las Fuerzas Militares;0210015;Sargento mayor de comando de infantería de marina
0;Fuerzas Militares;02;SUBOFICIALES DE LAS FUERZAS MILITARES;021;Suboficiales de las Fuerzas Militares;0210;Suboficiales de las Fuerzas Militares;0210016;Sargento mayor de comando del ejército
0;Fuerzas Militares;02;SUBOFICIALES DE LAS FUERZAS MILITARES;021;Suboficiales de las Fuerzas Militares;0210;Suboficiales de las Fuerzas Militares;0210017;Sargento mayor de infantería de marina
0;Fuerzas Militares;02;SUBOFICIALES DE LAS FUERZAS MILITARES;021;Suboficiales de las Fuerzas Militares;0210;Suboficiales de las Fuerzas Militares;0210018;Sargento mayor del ejército nacional
0;Fuerzas Militares;02;SUBOFICIALES DE LAS FUERZAS MILITARES;021;Suboficiales de las Fuerzas Militares;0210;Suboficiales de las Fuerzas Militares;0210019;Sargento primero de infantería de marina
0;Fuerzas Militares;02;SUBOFICIALES DE LAS FUERZAS MILITARES;021;Suboficiales de las Fuerzas Militares;0210;Suboficiales de las Fuerzas Militares;0210020;Sargento primero del ejército nacional
0;Fuerzas Militares;02;SUBOFICIALES DE LAS FUERZAS MILITARES;021;Suboficiales de las Fuerzas Militares;0210;Suboficiales de las Fuerzas Militares;0210021;Sargento segundo de infantería de marina
0;Fuerzas Militares;02;SUBOFICIALES DE LAS FUERZAS MILITARES;021;Suboficiales de las Fuerzas Militares;0210;Suboficiales de las Fuerzas Militares;0210022;Sargento segundo del ejército nacional 
0;Fuerzas Militares;02;SUBOFICIALES DE LAS FUERZAS MILITARES;021;Suboficiales de las Fuerzas Militares;0210;Suboficiales de las Fuerzas Militares;0210023;Sargento viceprimero del ejército nacional
0;Fuerzas Militares;02;SUBOFICIALES DE LAS FUERZAS MILITARES;021;Suboficiales de las Fuerzas Militares;0210;Suboficiales de las Fuerzas Militares;0210024;Suboficial jefe de la armada nacional
0;Fuerzas Militares;02;SUBOFICIALES DE LAS FUERZAS MILITARES;021;Suboficiales de las Fuerzas Militares;0210;Suboficiales de las Fuerzas Militares;0210025;Suboficial jefe técnico de comando conjunto de la armada nacional
0;Fuerzas Militares;02;SUBOFICIALES DE LAS FUERZAS MILITARES;021;Suboficiales de las Fuerzas Militares;0210;Suboficiales de las Fuerzas Militares;0210026;Suboficial jefe técnico de comando de la armada nacional
0;Fuerzas Militares;02;SUBOFICIALES DE LAS FUERZAS MILITARES;021;Suboficiales de las Fuerzas Militares;0210;Suboficiales de las Fuerzas Militares;0210027;Suboficial jefe técnico de la armada nacional
0;Fuerzas Militares;02;SUBOFICIALES DE LAS FUERZAS MILITARES;021;Suboficiales de las Fuerzas Militares;0210;Suboficiales de las Fuerzas Militares;0210028;Suboficial primero de la armada nacional 
0;Fuerzas Militares;02;SUBOFICIALES DE LAS FUERZAS MILITARES;021;Suboficiales de las Fuerzas Militares;0210;Suboficiales de las Fuerzas Militares;0210029;Suboficial segundo de la armada nacional
0;Fuerzas Militares;02;SUBOFICIALES DE LAS FUERZAS MILITARES;021;Suboficiales de las Fuerzas Militares;0210;Suboficiales de las Fuerzas Militares;0210030;Suboficial tercero de la armada nacional
0;Fuerzas Militares;02;SUBOFICIALES DE LAS FUERZAS MILITARES;021;Suboficiales de las Fuerzas Militares;0210;Suboficiales de las Fuerzas Militares;0210031;Técnico cuarto de la fuerza aérea    
0;Fuerzas Militares;02;SUBOFICIALES DE LAS FUERZAS MILITARES;021;Suboficiales de las Fuerzas Militares;0210;Suboficiales de las Fuerzas Militares;0210032;Técnico jefe de comando conjunto de la fuerza aérea
0;Fuerzas Militares;02;SUBOFICIALES DE LAS FUERZAS MILITARES;021;Suboficiales de las Fuerzas Militares;0210;Suboficiales de las Fuerzas Militares;0210033;Técnico jefe de comando de las fuerzas armadas
0;Fuerzas Militares;02;SUBOFICIALES DE LAS FUERZAS MILITARES;021;Suboficiales de las Fuerzas Militares;0210;Suboficiales de las Fuerzas Militares;0210034;Técnico jefe de la fuerza aérea    
0;Fuerzas Militares;02;SUBOFICIALES DE LAS FUERZAS MILITARES;021;Suboficiales de las Fuerzas Militares;0210;Suboficiales de las Fuerzas Militares;0210035;Técnico primero de la fuerza aérea    
0;Fuerzas Militares;02;SUBOFICIALES DE LAS FUERZAS MILITARES;021;Suboficiales de las Fuerzas Militares;0210;Suboficiales de las Fuerzas Militares;0210036;Técnico segundo de la fuerza aérea    
0;Fuerzas Militares;02;SUBOFICIALES DE LAS FUERZAS MILITARES;021;Suboficiales de las Fuerzas Militares;0210;Suboficiales de las Fuerzas Militares;0210037;Técnico subjefe de la fuerza aérea    
0;Fuerzas Militares;02;SUBOFICIALES DE LAS FUERZAS MILITARES;021;Suboficiales de las Fuerzas Militares;0210;Suboficiales de las Fuerzas Militares;0210038;Técnico tercero de la fuerza aérea
0;Fuerzas Militares;03;OTROS MIEMBROS DE LAS FUERZAS MILITARES;031;Otros miembros de las Fuerzas Militares;0310;Otros miembros de las Fuerzas Militares;0310001;Artillero
0;Fuerzas Militares;03;OTROS MIEMBROS DE LAS FUERZAS MILITARES;031;Otros miembros de las Fuerzas Militares;0310;Otros miembros de las Fuerzas Militares;0310002;Alumno de infantería de marina
